athletes,laterality,age,date,assessment,metric,value,position 
athlete 28,R,23.7,6/13/2019,Anthropometry,Body Fat %,7.89,Defender
athlete 28,R,23.7,6/13/2019,Anthropometry,Body Weight (lbs),170.6,Defender
athlete 28,R,23.7,6/20/2019,Max Running Speed,0-10y,1.645,Defender
athlete 28,R,23.7,6/20/2019,Max Running Speed,10-30y,2.136,Defender
athlete 28,R,23.7,6/20/2019,Max Running Speed,0-30y,3.781,Defender
athlete 28,R,23.8,6/23/2019,Nordic Hamstring Strength,Lateral Assymetry %,9.024390244,Defender
athlete 28,R,23.8,6/23/2019,Nordic Hamstring Strength,Left Hamstring Strength,373,Defender
athlete 28,R,23.8,6/23/2019,Nordic Hamstring Strength,Right Hamstring Strength,410,Defender
athlete 28,R,23.8,7/10/2019,Max Strength (TrapBar Deadlift),Estimated 1RM,375,Defender
athlete 28,R,23.8,7/10/2019,Max Strength (TrapBar Deadlift),Relative Strength,2.21,Defender
athlete 28,R,23.9,8/16/2019,30-15 IFT,Final Speed,18.5,Defender
athlete 28,R,23.9,8/16/2019,30-15 IFT,VO2max,52.6,Defender
athlete 28,R,23.9,8/17/2019,30-15 IFT,Final Speed,19.5,Defender
athlete 28,R,23.9,8/17/2019,30-15 IFT,VO2max,55,Defender
athlete 28,R,24.4,1/31/2020,Anthropometry,Body Weight (lbs),177.8,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Impulse,223.0996472,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Impulse,237.6194911,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Impulse,234.9892731,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Impulse,228.4367151,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Impulse-100ms,136.0350005,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Impulse-100ms,131.4222505,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Impulse-100ms,139.8654505,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Impulse-100ms,111.5566005,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Mean Power / BM,31.705,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Mean Power / BM,37.528,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Mean Power / BM,36.461,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Concentric Mean Power / BM,35.527,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.299260545,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.586141348,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.541124883,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.172288385,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),RSI-modified,63.67954545,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),RSI-modified,75.42955253,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),RSI-modified,70.91773181,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),RSI-modified,68.71366475,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.837251546,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.933717523,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.951266687,Defender
athlete 28,R,24.4,2/12/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.773847092,Defender
athlete 28,R,24.4,2/26/2020,Nordic Hamstring Strength,Lateral Assymetry %,3.54887002,Defender
athlete 28,R,24.4,2/26/2020,Nordic Hamstring Strength,Left Hamstring Strength,369.1667,Defender
athlete 28,R,24.4,2/26/2020,Nordic Hamstring Strength,Right Hamstring Strength,382.75,Defender
athlete 28,R,24.4,2/28/2020,Anthropometry,Body Fat %,8.62,Defender
athlete 28,R,24.4,2/28/2020,Anthropometry,Body Weight (lbs),176.2,Defender
athlete 28,R,24.4,3/1/2020,Anthropometry,Body Weight (lbs),179.3,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Impulse,231.3849718,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Impulse,237.5446237,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Impulse,237.9987148,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Impulse,238.7255261,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Impulse-100ms,112.316885,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Impulse-100ms,115.440235,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Impulse-100ms,109.115285,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Impulse-100ms,114.981735,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Mean Power / BM,33.71,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Mean Power / BM,33.136,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Mean Power / BM,34.025,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Concentric Mean Power / BM,34.032,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.347472437,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.870640759,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.061345556,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.622305474,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),RSI-modified,64.36728455,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),RSI-modified,65.52338307,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),RSI-modified,66.43626422,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),RSI-modified,59.9503222,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.946918779,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.932155486,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.926497272,Defender
athlete 28,R,24.4,3/4/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.860686919,Defender
athlete 28,R,24.6,5/1/2020,Anthropometry,Body Weight (lbs),186,Defender
athlete 28,R,24.7,5/29/2020,Anthropometry,Body Weight (lbs),189,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse,243.376758,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse,250.2835102,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse,242.5074322,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse,246.085393,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse,239.852672,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse-100ms,132.89524,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse-100ms,128.19914,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse-100ms,135.18109,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse-100ms,123.54384,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Impulse-100ms,130.71679,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Mean Power / BM,35.493,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Mean Power / BM,35.105,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Mean Power / BM,35.404,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Mean Power / BM,34.666,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Concentric Mean Power / BM,34.75,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.116676428,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.769410555,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.22365155,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.659242595,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.192489092,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),RSI-modified,73.83868239,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),RSI-modified,68.72814732,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),RSI-modified,72.73048281,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),RSI-modified,66.00982887,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),RSI-modified,70.21386281,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.857515505,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.92867336,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.884724517,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.973559131,Defender
athlete 28,R,24.8,7/7/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.897362081,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse,233.9378886,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse,238.5858159,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse,238.8828831,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse,234.587787,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse,231.0734378,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse-100ms,97.482772,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse-100ms,110.075472,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse-100ms,117.518222,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse-100ms,125.470122,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Impulse-100ms,133.722322,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Mean Power / BM,34.514,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Mean Power / BM,34.338,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Mean Power / BM,33.258,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Mean Power / BM,31.703,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Concentric Mean Power / BM,29.862,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.379641753,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.440296511,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.01290888,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.230261172,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.392807837,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),RSI-modified,69.68606305,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),RSI-modified,69.38667453,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),RSI-modified,66.25571119,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),RSI-modified,59.14706844,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),RSI-modified,53.14041656,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.776700057,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.815085178,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.864543889,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.871575768,Defender
athlete 28,R,24.8,7/9/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.81396521,Defender
athlete 28,R,24.8,7/10/2020,Anthropometry,Body Weight (lbs),185.8,Defender
athlete 28,R,24.8,7/16/2020,Anthropometry,Body Weight (lbs),185.2,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse,233.8098999,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse,233.4169499,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse,238.3503486,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse,241.639832,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse,231.660967,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse-100ms,107.0322395,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse-100ms,122.1087395,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse-100ms,120.3594395,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse-100ms,113.9490395,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Impulse-100ms,82.4544395,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Mean Power / BM,29.149,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Mean Power / BM,31.054,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Mean Power / BM,32.97,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Mean Power / BM,33.753,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Concentric Mean Power / BM,30.115,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.40797139,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.112689581,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.947360226,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.153257,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.598290694,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),RSI-modified,61.295891,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),RSI-modified,54.65250026,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),RSI-modified,61.87464595,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),RSI-modified,64.63018284,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),RSI-modified,53.32769171,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.770292476,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.890255363,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.841511252,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.785913129,Defender
athlete 28,R,24.8,7/16/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.794911513,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse,223.2344362,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse,230.1357118,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse,221.5344119,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse,233.1977607,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse,233.188077,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse-100ms,113.3964245,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse-100ms,93.6475245,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse-100ms,112.8860245,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse-100ms,121.1073245,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Impulse-100ms,107.8508745,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Mean Power / BM,29.212,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Mean Power / BM,31.695,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Mean Power / BM,30.815,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Mean Power / BM,27.324,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Concentric Mean Power / BM,30.841,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.944069907,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Eccentric Mean Power / BM,6.754513684,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.515772522,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.42046531,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.469786756,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),RSI-modified,54.09354554,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),RSI-modified,61.02222493,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),RSI-modified,55.27034217,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),RSI-modified,44.29396786,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),RSI-modified,58.07733744,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.746004537,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.615893792,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.754057281,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.719081937,Defender
athlete 28,R,24.8,7/18/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.632685957,Defender
athlete 28,R,24.8,7/20/2020,Max Strength (TrapBar Deadlift),Estimated 1RM,355,Defender
athlete 28,R,24.8,7/20/2020,Max Strength (TrapBar Deadlift),Relative Strength,1.92,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse,246.6985024,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse,244.8927712,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse,243.1306979,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse,240.1975275,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse,247.3603025,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse-100ms,121.759006,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse-100ms,113.743456,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse-100ms,122.836856,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse-100ms,113.408306,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Impulse-100ms,108.791106,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Mean Power / BM,32.577,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Mean Power / BM,33.492,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Mean Power / BM,34.607,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Mean Power / BM,32.665,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Concentric Mean Power / BM,35.014,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.885710619,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.805110295,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.838260373,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Eccentric Mean Power / BM,7.934011312,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Eccentric Mean Power / BM,8.644544833,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),RSI-modified,62.75604673,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),RSI-modified,65.37766667,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),RSI-modified,69.11664656,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),RSI-modified,61.66356331,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),RSI-modified,69.51644034,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.962664417,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.8805171,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.905044352,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.929798929,Defender
athlete 28,R,24.9,8/14/2020,CMJ (Force Plates),Vertical Velocity at Takeoff,2.948951795,Defender
athlete 28,R,24.9,8/17/2020,CMJ (Force Plates),Concentric Impulse,246.1336138,Defender
athlete 28,R,24.9,8/17/2020,CMJ (Force Plates),Concentric Impulse,243.4950794,Defender
athlete 28,R,24.9,8/17/2020,CMJ (Force Plates),Concentric Impulse,249.46322,Defender
athlete 28,R,24.9,8/17/2020,CMJ (Force Plates),Concentric Impulse,242.4086607,Defender
athlete 28,R,24.9,8/17/2020,CMJ (Force Plates),Concentric Impulse,234.1538731,Defender
athlete 28,R,24.9,8/17/2020,CMJ (Force Plates),Concentric Impulse-100ms,118.192838,Defender
athlete 28,R,24.9,8/17/2020,CMJ (Force Plates),Concentric Impulse-100ms,115.008888,Defender
athlete 28,R,24.9,8/17/2020,CMJ (Force Plates),Concentric Impulse-100ms,120.641088,Defender
